customer_name,customer_contact,customer_address,customer_city,customer_postal_code,customer_country,order_date,order_quantity,product_name,product_unit,product_price,category_name,category_description,shipper_name,shipper_phone,supplier_name,supplier_contact,supplier_address,supplier_city,supplier_postal_code,supplier_country,supplier_phone,employee_last_name,employee_first_name,employee_birthdate,employee_photo,employee_notes
"La maison dAsie","Annette Roulet","1 rue Alsace-Lorraine",Toulouse,31000,France,"1996-11-11 00:00:00",15,"Valkoinen suklaa","12 - 100 g bars",16.25,Confections,"Desserts, candies, and sweet breads","United Package","(503) 555-3199","Karkki Oy","Anne Heikkonen","Valtakatu 12",Lappeenranta,53120,Finland,"(953) 10956",Suyama,Michael,"1963-07-02 00:00:00",EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish."
"La maison dAsie","Annette Roulet","1 rue Alsace-Lorraine",Toulouse,31000,France,"1996-11-11 00:00:00",18,Gudbrandsdalsost,"10 kg pkg.",36,"Dairy Products",Cheeses,"United Package","(503) 555-3199","Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010,Suyama,Michael,"1963-07-02 00:00:00",EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish."
"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,"1996-11-11 00:00:00",20,"Cote de Blaye","12 - 75 cl bottles",263.5,Beverages,"Soft drinks, coffees, teas, beers, and ales","Speedy Express","(503) 555-9831","Aux joyeux ecclesiastiques","Guylene Nodier","203, Rue des Francs-Bourgeois",Paris,75004,France,"(1) 03.83.00.68",Davolio,Nancy,"1968-12-08 00:00:00",EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'."
"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,"1996-11-11 00:00:00",13,"Jacks New England Clam Chowder","12 - 12 oz cans",9.65,Seafood,"Seaweed and fish","Speedy Express","(503) 555-9831","New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",Boston,02134,USA,"(617) 555-3267",Davolio,Nancy,"1968-12-08 00:00:00",EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'."
"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,"1996-11-11 00:00:00",77,"Gula Malacca","20 - 2 kg bags",19.45,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings","Speedy Express","(503) 555-9831","Leka Trading","Chandra Leka","471 Serangoon Loop, Suite #402",Singapore,0512,Singapore,555-8787,Davolio,Nancy,"1968-12-08 00:00:00",EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'."
"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,"1996-11-11 00:00:00",10,"Louisiana Fiery Hot Pepper Sauce","32 - 8 oz bottles",21.05,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings","Speedy Express","(503) 555-9831","New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934","New Orleans",70117,USA,"(100) 555-4822",Davolio,Nancy,"1968-12-08 00:00:00",EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'."
"Furia Bacalhau e Frutos do Mar","Lino Rodriguez","Jardim das rosas n. 32",Lisboa,1675,Portugal,"1996-11-12 00:00:00",10,"Guarana Fantastica","12 - 355 ml cans",4.5,Beverages,"Soft drinks, coffees, teas, beers, and ales","Federal Shipping","(503) 555-9931","Refrescos Americanas LTDA","Carlos Diaz","Av. das Americanas 12.890","Sao Paulo",5442,Brazil,"(11) 555 4640",Leverling,Janet,"1963-08-30 00:00:00",EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
"Furia Bacalhau e Frutos do Mar","Lino Rodriguez","Jardim das rosas n. 32",Lisboa,1675,Portugal,"1996-11-12 00:00:00",20,Tourtiere,"16 pies",7.45,Meat/Poultry,"Prepared meats","Federal Shipping","(503) 555-9931","Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",Montreal,"H1J 1C3",Canada,"(514) 555-9022",Leverling,Janet,"1963-08-30 00:00:00",EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative."
"Piccolo und mehr","Georg Pipps","Geislweg 14",Salzburg,5020,Austria,"1996-11-13 00:00:00",12,"Queso Cabrales","1 kg pkg.",21,"Dairy Products",Cheeses,"Federal Shipping","(503) 555-9931","Cooperativa de Quesos Las Cabras","Antonio del Valle Saavedra","Calle del Rosal 4",Oviedo,33007,Spain,"(98) 598 76 54",King,Robert,"1960-05-29 00:00:00",EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office."
"Piccolo und mehr","Georg Pipps","Geislweg 14",Salzburg,5020,Austria,"1996-11-13 00:00:00",50,"Cote de Blaye","12 - 75 cl bottles",263.5,Beverages,"Soft drinks, coffees, teas, beers, and ales","Federal Shipping","(503) 555-9931","Aux joyeux ecclesiastiques","Guylene Nodier","203, Rue des Francs-Bourgeois",Paris,75004,France,"(1) 03.83.00.68",King,Robert,"1960-05-29 00:00:00",EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office."
"Pericles Comidas clasicas","Guillermo Fernandez","Calle Dr. Jorge Cash 321","Mexico D.F.",05033,Mexico,"1996-11-14 00:00:00",12,Chais,"10 boxes x 20 bags",18,Beverages,"Soft drinks, coffees, teas, beers, and ales","Federal Shipping","(503) 555-9931","Exotic Liquid","Charlotte Cooper","49 Gilbert St.",Londona,"EC1 4SD",UK,"(171) 555-2222",Callahan,Laura,"1958-01-09 00:00:00",EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
"Pericles Comidas clasicas","Guillermo Fernandez","Calle Dr. Jorge Cash 321","Mexico D.F.",05033,Mexico,"1996-11-14 00:00:00",4,"Thuringer Rostbratwurst","50 bags x 30 sausgs.",123.79,Meat/Poultry,"Prepared meats","Federal Shipping","(503) 555-9931","Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",Callahan,Laura,"1958-01-09 00:00:00",EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French."
"Around the Horn","Thomas Hardy","120 Hanover Sq.",London,"WA1 1DP",UK,"1996-11-15 00:00:00",25,"Guarana Fantastica","12 - 355 ml cans",4.5,Beverages,"Soft drinks, coffees, teas, beers, and ales","Speedy Express","(503) 555-9831","Refrescos Americanas LTDA","Carlos Diaz","Av. das Americanas 12.890","Sao Paulo",5442,Brazil,"(11) 555 4640",Suyama,Michael,"1963-07-02 00:00:00",EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish."
"Around the Horn","Thomas Hardy","120 Hanover Sq.",London,"WA1 1DP",UK,"1996-11-15 00:00:00",25,"Ravioli Angelo","24 - 250 g pkgs.",19.5,Grains/Cereals,"Breads, crackers, pasta, and cereal","Speedy Express","(503) 555-9831","Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",Salerno,84100,Italy,"(089) 6547665",Suyama,Michael,"1963-07-02 00:00:00",EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish."
"Die Wandernde Kuh","Rita Muller","Adenauerallee 900",Stuttgart,70563,Germany,"1996-11-18 00:00:00",30,"Gorgonzola Telino","12 - 100 g pkgs",12.5,"Dairy Products",Cheeses,"United Package","(503) 555-3199","Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323",Suyama,Michael,"1963-07-02 00:00:00",EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish."
"Die Wandernde Kuh","Rita Muller","Adenauerallee 900",Stuttgart,70563,Germany,"1996-11-18 00:00:00",12,"Pate chinois","24 boxes x 2 pies",24,Meat/Poultry,"Prepared meats","United Package","(503) 555-3199","Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",Montreal,"H1J 1C3",Canada,"(514) 555-9022",Suyama,Michael,"1963-07-02 00:00:00",EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish."
"Die Wandernde Kuh","Rita Muller","Adenauerallee 900",Stuttgart,70563,Germany,"1996-11-18 00:00:00",20,Gudbrandsdalsost,"10 kg pkg.",36,"Dairy Products",Cheeses,"United Package","(503) 555-3199","Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010,Suyama,Michael,"1963-07-02 00:00:00",EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish."
LILA-Supermercado,"Carlos Gonzalez","Carrera 52 con Ave. Bolivar #65-98 Llano Largo",Barquisimeto,3508,Venezuela,"1996-11-19 00:00:00",30,Ikura,"12 - 200 ml jars",31,Seafood,"Seaweed and fish","Federal Shipping","(503) 555-9931","Tokyo Traders","Yoshi Nagase","9-8 Sekimai Musashino-shi",Tokyo,100,Japan,"(03) 3555-5011",Davolio,Nancy,"1968-12-08 00:00:00",EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'."
LILA-Supermercado,"Carlos Gonzalez","Carrera 52 con Ave. Bolivar #65-98 Llano Largo",Barquisimeto,3508,Venezuela,"1996-11-19 00:00:00",16,"Gumbar Gummibarchen","100 - 250 g bags",31.23,Confections,"Desserts, candies, and sweet breads","Federal Shipping","(503) 555-9931","Heli Susswaren GmbH and Co. KG","Petra Winkler","Tiergartenstrasse 5",Berlin,10785,Germany,"(010) 9984510",Davolio,Nancy,"1968-12-08 00:00:00",EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'."
LILA-Supermercado,"Carlos Gonzalez","Carrera 52 con Ave. Bolivar #65-98 Llano Largo",Barquisimeto,3508,Venezuela,"1996-11-19 00:00:00",8,"Camembert Pierrot","15 - 300 g rounds",34,"Dairy Products",Cheeses,"Federal Shipping","(503) 555-9931","Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06,Davolio,Nancy,"1968-12-08 00:00:00",EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'."
"La maison dAsie","Annette Roulet","1 rue Alsace-Lorraine",Toulouse,31000,France,"1996-11-20 00:00:00",10,"Guarana Fantastica","12 - 355 ml cans",4.5,Beverages,"Soft drinks, coffees, teas, beers, and ales","Speedy Express","(503) 555-9831","Refrescos Americanas LTDA","Carlos Diaz","Av. das Americanas 12.890","Sao Paulo",5442,Brazil,"(11) 555 4640",Buchanan,Steven,"1955-03-04 00:00:00",EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French."
"La maison dAsie","Annette Roulet","1 rue Alsace-Lorraine",Toulouse,31000,France,"1996-11-20 00:00:00",10,"Sasquatch Ale","24 - 12 oz bottles",14,Beverages,"Soft drinks, coffees, teas, beers, and ales","Speedy Express","(503) 555-9831","Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210",Bend,97101,USA,"(503) 555-9931",Buchanan,Steven,"1955-03-04 00:00:00",EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French."
"La maison dAsie","Annette Roulet","1 rue Alsace-Lorraine",Toulouse,31000,France,"1996-11-20 00:00:00",20,"Inlagd Sill","24 - 250 g jars",19,Seafood,"Seaweed and fish","Speedy Express","(503) 555-9831","Svensk Sjofoda AB","Michael Bjorn","Brovallavagen 231",Stockholm,"S-123 45",Sweden,"08-123 45 67",Buchanan,Steven,"1955-03-04 00:00:00",EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French."
"Seven Seas Imports","Hari Kumar","90 Wadhurst Rd.",London,"OX15 4NB",UK,"1996-11-21 00:00:00",56,Pavlova,"32 - 500 g boxes",17.45,Confections,"Desserts, candies, and sweet breads","Federal Shipping","(503) 555-9931","Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343",Buchanan,Steven,"1955-03-04 00:00:00",EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French."
"Seven Seas Imports","Hari Kumar","90 Wadhurst Rd.",London,"OX15 4NB",UK,"1996-11-21 00:00:00",70,"Gorgonzola Telino","12 - 100 g pkgs",12.5,"Dairy Products",Cheeses,"Federal Shipping","(503) 555-9931","Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323",Buchanan,Steven,"1955-03-04 00:00:00",EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French."
